n,seed,c_setting,c,solvable,cost,odd,oddagents,time
stable,28,644,c0,1,1,154.0000,0,0,0.1094
stable,28,644,c1,7,1,1590.0000,0,0,24.7812
stable,28,644,c2,14,1,4130.0000,0,0,18.1250
stable,28,644,c3,21,1,7407.0000,0,0,0.3594
stable,28,644,c4,27,1,10584.0000,0,0,0.0469
stable,28,645,c0,1,1,156.0000,0,0,0.0938
stable,28,645,c1,7,1,1538.0000,0,0,21.1562
stable,28,645,c2,14,1,4033.0000,0,0,309.8125
stable,28,645,c3,21,1,7264.0000,0,0,0.2812
stable,28,645,c4,27,1,10584.0000,0,0,0.0312
stable,28,646,c0,1,1,123.0000,0,0,0.0781
stable,28,646,c1,7,1,1538.0000,0,0,51.8438
stable,28,646,c2,14,1,3990.0000,0,0,14.8906
stable,28,646,c3,21,1,7204.0000,0,0,20.3750
stable,28,646,c4,27,1,10584.0000,0,0,0.0469
stable,28,647,c0,1,1,127.0000,0,0,0.0938
stable,28,647,c1,7,1,1542.0000,0,0,197.1406
stable,28,647,c2,14,0,4048.5000,2,10,317.0469
stable,28,647,c3,21,1,7353.0000,0,0,0.3906
stable,28,647,c4,27,1,10584.0000,0,0,0.0312
stable,28,648,c0,1,0,157.0000,2,8,0.1406
stable,28,648,c1,7,1,1555.0000,0,0,22.3906
stable,28,648,c2,14,1,4155.0000,0,0,13.1719
stable,28,648,c3,21,1,7415.0000,0,0,0.2344
stable,28,648,c4,27,1,10584.0000,0,0,0.0469
stable,28,649,c0,1,1,156.0000,0,0,0.1094
stable,28,649,c1,7,1,1507.0000,0,0,6.7656
stable,28,649,c2,14,1,4051.0000,0,0,1.0938
stable,28,649,c3,21,0,7223.9999,1,3,9.7812
stable,28,649,c4,27,1,10584.0000,0,0,0.0469
stable,28,650,c0,1,1,139.0000,0,0,0.0781
stable,28,650,c1,7,0,1478.5000,2,8,176.3594
stable,28,650,c2,14,1,4006.0000,0,0,2.0781
stable,28,650,c3,21,1,7322.0000,0,0,12.4375
stable,28,650,c4,27,1,10584.0000,0,0,0.0469
stable,28,651,c0,1,1,135.0000,0,0,0.0781
stable,28,651,c1,7,1,1517.0000,0,0,205.5938
stable,28,651,c2,14,0,3983.5000,1,3,13.1562
stable,28,651,c3,21,1,7298.0000,0,0,0.1875
stable,28,651,c4,27,1,10584.0000,0,0,0.0469
stable,28,652,c0,1,1,146.0000,0,0,0.0625
stable,28,652,c1,7,1,1530.0000,0,0,374.7812
stable,28,652,c2,14,1,4107.0000,0,0,327.1562
stable,28,652,c3,21,1,7291.0000,0,0,0.8438
stable,28,652,c4,27,1,10584.0000,0,0,0.0312
stable,28,653,c0,1,1,137.5000,0,0,0.0781
stable,28,653,c1,7,0,1525.5000,2,10,272.8438
stable,28,653,c2,14,1,4096.0000,0,0,0.9375
stable,28,653,c3,21,0,7286.0000,1,3,22.9062
stable,28,653,c4,27,1,10584.0000,0,0,0.0469
stable,28,654,c0,1,1,156.0000,0,0,0.0781
stable,28,654,c1,7,0,1542.0000,2,10,465.8281
stable,28,654,c2,14,1,4034.0000,0,0,338.6406
stable,28,654,c3,21,1,7309.0000,0,0,0.3750
stable,28,654,c4,27,1,10584.0000,0,0,0.0312
stable,28,655,c0,1,1,118.0000,0,0,0.0625
stable,28,655,c1,7,1,1533.0000,0,0,220.5781
stable,28,655,c2,14,0,3981.5000,2,6,229.4219
stable,28,655,c3,21,0,7256.0000,1,3,13.1719
stable,28,655,c4,27,1,10584.0000,0,0,0.0469
stable,28,656,c0,1,1,153.5000,0,0,0.0781
stable,28,656,c1,7,0,1511.5000,2,10,146.0469
stable,28,656,c2,14,0,4047.0000,2,10,483.6406
stable,28,656,c3,21,1,7234.0000,0,0,0.8125
stable,28,656,c4,27,1,10584.0000,0,0,0.0312
stable,28,657,c0,1,1,144.0000,0,0,0.0781
stable,28,657,c1,7,1,1591.0000,0,0,149.9688
stable,28,657,c2,14,1,4090.0000,0,0,279.1406
stable,28,657,c3,21,0,7317.5000,1,5,0.4062
stable,28,657,c4,27,1,10584.0000,0,0,0.0312
stable,28,658,c0,1,1,135.0000,0,0,0.0938
stable,28,658,c1,7,1,1494.0000,0,0,238.7031
stable,28,658,c2,14,1,4009.0000,0,0,264.3594
stable,28,658,c3,21,1,7287.0000,0,0,0.2344
stable,28,658,c4,27,1,10584.0000,0,0,0.0469
stable,28,659,c0,1,1,115.0000,0,0,0.0781
stable,28,659,c1,7,0,1475.0000,2,6,380.5000
stable,28,659,c2,14,1,3967.0000,0,0,138.3438
stable,28,659,c3,21,0,7204.5000,1,3,19.0000
stable,28,659,c4,27,1,10584.0000,0,0,0.0312
stable,28,660,c0,1,1,118.0000,0,0,0.0781
stable,28,660,c1,7,1,1424.0000,0,0,1.6250
stable,28,660,c2,14,1,3906.0000,0,0,14.1406
stable,28,660,c3,21,1,7181.0000,0,0,0.2812
stable,28,660,c4,27,1,10584.0000,0,0,0.0625
stable,28,661,c0,1,1,148.0000,0,0,0.0938
stable,28,661,c1,7,0,1600.5000,2,6,358.7344
stable,28,661,c2,14,0,4111.0000,1,7,300.1875
stable,28,661,c3,21,0,7345.0000,1,5,0.2812
stable,28,661,c4,27,1,10584.0000,0,0,0.0312
stable,28,662,c0,1,1,157.5000,0,0,0.0781
stable,28,662,c1,7,0,1500.0000,2,12,315.8281
stable,28,662,c2,14,1,4017.0000,0,0,15.5000
stable,28,662,c3,21,1,7164.0000,0,0,16.3594
stable,28,662,c4,27,1,10584.0000,0,0,0.0469
stable,28,663,c0,1,1,149.0000,0,0,0.0938
stable,28,663,c1,7,1,1565.0000,0,0,108.6562
stable,28,663,c2,14,0,4151.0000,2,8,431.8906
stable,28,663,c3,21,0,7263.0000,1,3,0.3594
stable,28,663,c4,27,1,10584.0000,0,0,0.0312
stable,28,664,c0,1,1,137.5000,0,0,0.0938
stable,28,664,c1,7,0,1489.0000,1,3,297.5781
stable,28,664,c2,14,0,4036.0000,1,3,410.3750
stable,28,664,c3,21,1,7301.0000,0,0,0.2812
stable,28,664,c4,27,1,10584.0000,0,0,0.0469
stable,28,665,c0,1,1,137.0000,0,0,0.0781
stable,28,665,c1,7,0,1441.0000,2,12,513.1875
stable,28,665,c2,14,1,3929.0000,0,0,236.3750
stable,28,665,c3,21,0,7187.5000,1,7,7.8594
stable,28,665,c4,27,1,10584.0000,0,0,0.0312
stable,28,666,c0,1,1,133.0000,0,0,0.0781
stable,28,666,c1,7,1,1550.0000,0,0,0.7188
stable,28,666,c2,14,1,4108.0000,0,0,375.6250
stable,28,666,c3,21,1,7349.0000,0,0,22.5781
stable,28,666,c4,27,1,10584.0000,0,0,0.0312
stable,28,667,c0,1,1,126.0000,0,0,0.0938
stable,28,667,c1,7,1,1518.0000,0,0,140.4844
stable,28,667,c2,14,1,4087.0000,0,0,313.4531
stable,28,667,c3,21,1,7381.0000,0,0,36.5938
stable,28,667,c4,27,1,10584.0000,0,0,0.0312
stable,28,668,c0,1,1,127.0000,0,0,0.0938
stable,28,668,c1,7,1,1540.0000,0,0,1.1250
stable,28,668,c2,14,1,4053.0000,0,0,196.2188
stable,28,668,c3,21,1,7186.0000,0,0,0.2500
stable,28,668,c4,27,1,10584.0000,0,0,0.0469
stable,28,669,c0,1,1,153.0000,0,0,0.1094
stable,28,669,c1,7,1,1529.0000,0,0,110.1875
stable,28,669,c2,14,1,4130.0000,0,0,208.3906
stable,28,669,c3,21,1,7275.0000,0,0,0.0781
stable,28,669,c4,27,1,10584.0000,0,0,0.0469
stable,28,670,c0,1,1,140.0000,0,0,0.0781
stable,28,670,c1,7,1,1512.0000,0,0,50.7969
stable,28,670,c2,14,1,3960.0000,0,0,268.9375
stable,28,670,c3,21,1,7226.0000,0,0,48.4219
stable,28,670,c4,27,1,10584.0000,0,0,0.0469
stable,28,671,c0,1,0,124.0000,1,5,0.0781
stable,28,671,c1,7,0,1474.5000,1,3,181.2500
stable,28,671,c2,14,1,4041.0000,0,0,19.1094
stable,28,671,c3,21,1,7302.0000,0,0,28.8750
stable,28,671,c4,27,1,10584.0000,0,0,0.0312
stable,28,672,c0,1,1,149.0000,0,0,0.0938
stable,28,672,c1,7,1,1466.0000,0,0,353.6875
stable,28,672,c2,14,1,4031.0000,0,0,508.1875
stable,28,672,c3,21,1,7284.0000,0,0,0.3125
stable,28,672,c4,27,1,10584.0000,0,0,0.0312
stable,28,673,c0,1,1,150.0000,0,0,0.0938
stable,28,673,c1,7,1,1502.0000,0,0,50.9219
stable,28,673,c2,14,0,4048.5000,2,8,262.2656
stable,28,673,c3,21,0,7198.0000,1,3,5.1406
stable,28,673,c4,27,1,10584.0000,0,0,0.0469
stable,28,674,c0,1,1,142.0000,0,0,0.0938
stable,28,674,c1,7,1,1491.0000,0,0,1.0938
stable,28,674,c2,14,1,4004.0000,0,0,15.4531
stable,28,674,c3,21,1,7322.0000,0,0,0.1875
stable,28,674,c4,27,1,10584.0000,0,0,0.0312
stable,28,675,c0,1,1,137.0000,0,0,0.0781
stable,28,675,c1,7,1,1487.0000,0,0,131.1094
stable,28,675,c2,14,1,4027.0000,0,0,13.9219
stable,28,675,c3,21,1,7242.0000,0,0,0.4062
stable,28,675,c4,27,1,10584.0000,0,0,0.0469
stable,28,676,c0,1,1,126.0000,0,0,0.0625
stable,28,676,c1,7,1,1503.0000,0,0,1.5312
stable,28,676,c2,14,1,4103.0000,0,0,506.0312
stable,28,676,c3,21,1,7319.0000,0,0,0.3125
stable,28,676,c4,27,1,10584.0000,0,0,0.0312
stable,28,677,c0,1,1,125.0000,0,0,0.0781
stable,28,677,c1,7,1,1476.0000,0,0,23.6250
stable,28,677,c2,14,1,4057.0000,0,0,279.2500
stable,28,677,c3,21,0,7279.0000,1,3,0.3750
stable,28,677,c4,27,1,10584.0000,0,0,0.0469
stable,28,678,c0,1,0,164.5000,2,8,0.0781
stable,28,678,c1,7,1,1509.0000,0,0,356.7500
stable,28,678,c2,14,1,4049.0000,0,0,293.3281
stable,28,678,c3,21,1,7183.0000,0,0,0.3125
stable,28,678,c4,27,1,10584.0000,0,0,0.0469
stable,28,679,c0,1,1,123.0000,0,0,0.0938
stable,28,679,c1,7,1,1514.0000,0,0,346.4688
stable,28,679,c2,14,1,4110.0000,0,0,107.1719
stable,28,679,c3,21,1,7393.0000,0,0,14.5938
stable,28,679,c4,27,1,10584.0000,0,0,0.0469
stable,28,680,c0,1,1,168.5000,0,0,0.0781
stable,28,680,c1,7,0,1665.0000,2,10,539.2031
stable,28,680,c2,14,1,4309.0000,0,0,249.9531
stable,28,680,c3,21,1,7387.0000,0,0,0.7344
stable,28,680,c4,27,1,10584.0000,0,0,0.0469
stable,28,681,c0,1,0,126.0000,2,10,0.0781
stable,28,681,c1,7,1,1511.0000,0,0,144.7188
stable,28,681,c2,14,1,4048.0000,0,0,347.5938
stable,28,681,c3,21,0,7218.0000,1,5,5.6094
stable,28,681,c4,27,1,10584.0000,0,0,0.0469
stable,28,682,c0,1,1,135.0000,0,0,0.0781
stable,28,682,c1,7,1,1570.0000,0,0,0.7969
stable,28,682,c2,14,1,4096.0000,0,0,300.3281
stable,28,682,c3,21,0,7299.0000,1,9,5.7969
stable,28,682,c4,27,1,10584.0000,0,0,0.0312
stable,28,683,c0,1,0,143.0000,2,12,0.0781
stable,28,683,c1,7,1,1479.0000,0,0,409.8594
stable,28,683,c2,14,1,4036.0000,0,0,401.7500
stable,28,683,c3,21,0,7246.0000,1,7,58.5625
stable,28,683,c4,27,1,10584.0000,0,0,0.0312
stable,28,684,c0,1,1,123.0000,0,0,0.0938
stable,28,684,c1,7,1,1630.0000,0,0,1.3281
stable,28,684,c2,14,1,4103.0000,0,0,340.3438
stable,28,684,c3,21,1,7329.0000,0,0,1.0312
stable,28,684,c4,27,1,10584.0000,0,0,0.0469
stable,28,685,c0,1,1,131.0000,0,0,0.0781
stable,28,685,c1,7,1,1403.0000,0,0,47.0156
stable,28,685,c2,14,1,3945.0000,0,0,459.4375
stable,28,685,c3,21,1,7314.0000,0,0,4.9531
stable,28,685,c4,27,1,10584.0000,0,0,0.0312
stable,28,686,c0,1,1,142.0000,0,0,0.0938
stable,28,686,c1,7,1,1542.0000,0,0,18.5625
stable,28,686,c2,14,1,4176.0000,0,0,112.2344
stable,28,686,c3,21,1,7447.5000,0,0,63.8594
stable,28,686,c4,27,1,10584.0000,0,0,0.0312
stable,28,687,c0,1,1,142.0000,0,0,0.0781
stable,28,687,c1,7,0,1537.5000,2,6,252.8906
stable,28,687,c2,14,1,4064.0000,0,0,436.4219
stable,28,687,c3,21,0,7276.5000,1,5,21.8281
stable,28,687,c4,27,1,10584.0000,0,0,0.0312
stable,28,688,c0,1,1,156.0000,0,0,0.0781
stable,28,688,c1,7,1,1558.0000,0,0,1.5000
stable,28,688,c2,14,0,4170.5000,2,10,322.9531
stable,28,688,c3,21,1,7270.0000,0,0,21.8438
stable,28,688,c4,27,1,10584.0000,0,0,0.0469
stable,28,689,c0,1,0,147.5000,2,8,0.0781
stable,28,689,c1,7,1,1542.0000,0,0,19.0312
stable,28,689,c2,14,1,4028.0000,0,0,239.0938
stable,28,689,c3,21,0,7277.0000,1,3,6.9062
stable,28,689,c4,27,1,10584.0000,0,0,0.0469
stable,28,690,c0,1,1,137.0000,0,0,0.0938
stable,28,690,c1,7,1,1535.0000,0,0,21.6094
stable,28,690,c2,14,1,4024.0000,0,0,49.6875
stable,28,690,c3,21,1,7309.0000,0,0,5.2344
stable,28,690,c4,27,1,10584.0000,0,0,0.0312
stable,28,691,c0,1,1,141.0000,0,0,0.0625
stable,28,691,c1,7,1,1553.0000,0,0,54.5000
stable,28,691,c2,14,1,4056.0000,0,0,292.8125
stable,28,691,c3,21,1,7374.0000,0,0,5.4844
stable,28,691,c4,27,1,10584.0000,0,0,0.0469
stable,28,692,c0,1,0,153.5000,2,6,0.0781
stable,28,692,c1,7,1,1651.0000,0,0,344.5469
stable,28,692,c2,14,1,4202.0000,0,0,91.4062
stable,28,692,c3,21,1,7319.0000,0,0,0.2344
stable,28,692,c4,27,1,10584.0000,0,0,0.0469
stable,28,693,c0,1,0,155.5000,2,10,0.0781
stable,28,693,c1,7,1,1590.0000,0,0,355.2656
stable,28,693,c2,14,1,4116.0000,0,0,15.7188
stable,28,693,c3,21,1,7262.0000,0,0,0.1094
stable,28,693,c4,27,1,10584.0000,0,0,0.0469
stable,28,694,c0,1,1,124.0000,0,0,0.0781
stable,28,694,c1,7,1,1538.0000,0,0,460.6562
stable,28,694,c2,14,1,4104.0000,0,0,10.7500
stable,28,694,c3,21,1,7360.0000,0,0,0.2656
stable,28,694,c4,27,1,10584.0000,0,0,0.0469
stable,28,695,c0,1,1,134.0000,0,0,0.0938
stable,28,695,c1,7,0,1473.0000,2,6,162.0625
stable,28,695,c2,14,0,4051.5000,2,8,137.2656
stable,28,695,c3,21,1,7293.0000,0,0,0.2188
stable,28,695,c4,27,1,10584.0000,0,0,0.0469
stable,28,696,c0,1,0,135.0000,4,12,0.0938
stable,28,696,c1,7,1,1536.0000,0,0,68.5625
stable,28,696,c2,14,1,3974.0000,0,0,0.8594
stable,28,696,c3,21,0,7309.5000,1,3,32.9688
stable,28,696,c4,27,1,10584.0000,0,0,0.0469
stable,28,697,c0,1,1,135.0000,0,0,0.0938
stable,28,697,c1,7,1,1521.0000,0,0,49.4219
stable,28,697,c2,14,1,4085.0000,0,0,264.6094
stable,28,697,c3,21,1,7256.0000,0,0,0.1406
stable,28,697,c4,27,1,10584.0000,0,0,0.0469
stable,28,698,c0,1,1,147.0000,0,0,0.0781
stable,28,698,c1,7,1,1528.0000,0,0,1.0781
stable,28,698,c2,14,0,3995.0000,1,3,377.5469
stable,28,698,c3,21,1,7302.0000,0,0,0.8594
stable,28,698,c4,27,1,10584.0000,0,0,0.0469
stable,28,699,c0,1,1,142.0000,0,0,0.0938
stable,28,699,c1,7,1,1514.0000,0,0,0.9375
stable,28,699,c2,14,1,4089.0000,0,0,237.3125
stable,28,699,c3,21,0,7386.5000,1,5,0.5000
stable,28,699,c4,27,1,10584.0000,0,0,0.0469
stable,28,700,c0,1,1,131.0000,0,0,0.0781
stable,28,700,c1,7,1,1544.0000,0,0,292.9688
stable,28,700,c2,14,0,4165.0000,2,6,298.4844
stable,28,700,c3,21,0,7392.0000,1,3,7.5938
stable,28,700,c4,27,1,10584.0000,0,0,0.0469
stable,28,701,c0,1,0,156.5000,2,6,0.0781
stable,28,701,c1,7,1,1654.0000,0,0,5.5625
stable,28,701,c2,14,0,4181.0000,1,3,385.8750
stable,28,701,c3,21,1,7376.0000,0,0,0.1719
stable,28,701,c4,27,1,10584.0000,0,0,0.0469
stable,28,702,c0,1,1,165.0000,0,0,0.0938
stable,28,702,c1,7,1,1563.0000,0,0,13.1562
stable,28,702,c2,14,0,4103.5000,2,6,395.6719
stable,28,702,c3,21,0,7299.5000,1,5,10.5000
stable,28,702,c4,27,1,10584.0000,0,0,0.0469
stable,28,703,c0,1,0,137.0000,2,10,0.2344
stable,28,703,c1,7,1,1581.0000,0,0,14.9062
stable,28,703,c2,14,1,4209.0000,0,0,351.8438
stable,28,703,c3,21,1,7382.0000,0,0,5.3125
stable,28,703,c4,27,1,10584.0000,0,0,0.0469
stable,28,704,c0,1,1,153.0000,0,0,0.1094
stable,28,704,c1,7,1,1506.0000,0,0,445.8750
stable,28,704,c2,14,1,4079.0000,0,0,15.2188
stable,28,704,c3,21,1,7269.0000,0,0,0.2969
stable,28,704,c4,27,1,10584.0000,0,0,0.0312
stable,28,705,c0,1,1,136.0000,0,0,0.0625
stable,28,705,c1,7,1,1433.0000,0,0,417.0312
stable,28,705,c2,14,1,4038.0000,0,0,16.9375
stable,28,705,c3,21,0,7268.0000,1,7,13.6406
stable,28,705,c4,27,1,10584.0000,0,0,0.0469
stable,28,706,c0,1,0,144.0000,2,6,0.0781
stable,28,706,c1,7,1,1512.0000,0,0,30.5938
stable,28,706,c2,14,1,3981.0000,0,0,380.4375
stable,28,706,c3,21,0,7245.0000,1,5,26.6250
stable,28,706,c4,27,1,10584.0000,0,0,0.0469
stable,28,707,c0,1,1,151.0000,0,0,0.1094
stable,28,707,c1,7,1,1496.0000,0,0,46.5156
stable,28,707,c2,14,1,3966.0000,0,0,143.1406
stable,28,707,c3,21,1,7175.0000,0,0,0.1875
stable,28,707,c4,27,1,10584.0000,0,0,0.0312
stable,28,708,c0,1,0,154.5000,2,14,0.0781
stable,28,708,c1,7,1,1495.0000,0,0,0.9531
stable,28,708,c2,14,0,4010.0000,2,8,295.5156
stable,28,708,c3,21,0,7249.0000,1,3,22.0781
stable,28,708,c4,27,1,10584.0000,0,0,0.0469
stable,28,709,c0,1,1,122.0000,0,0,0.0781
stable,28,709,c1,7,0,1483.0000,1,7,1172.7031
stable,28,709,c2,14,0,3988.5000,2,6,258.6562
stable,28,709,c3,21,1,7281.0000,0,0,0.2656
stable,28,709,c4,27,1,10584.0000,0,0,0.0312
stable,28,710,c0,1,0,173.0000,2,10,0.1250
stable,28,710,c1,7,1,1579.0000,0,0,24.3125
stable,28,710,c2,14,1,4089.0000,0,0,300.1562
stable,28,710,c3,21,0,7287.5000,2,6,20.2031
stable,28,710,c4,27,1,10584.0000,0,0,0.0469
stable,28,711,c0,1,1,161.0000,0,0,0.0938
stable,28,711,c1,7,0,1487.0000,2,6,294.6250
stable,28,711,c2,14,1,4065.0000,0,0,246.5469
stable,28,711,c3,21,0,7347.5000,1,3,0.2656
stable,28,711,c4,27,1,10584.0000,0,0,0.0312
stable,28,712,c0,1,1,150.0000,0,0,0.0781
stable,28,712,c1,7,0,1566.5000,2,6,269.4375
stable,28,712,c2,14,1,4054.0000,0,0,259.1406
stable,28,712,c3,21,0,7321.0000,1,5,19.4375
stable,28,712,c4,27,1,10584.0000,0,0,0.0469
stable,28,713,c0,1,1,158.0000,0,0,0.1094
stable,28,713,c1,7,0,1618.0000,2,8,550.4375
stable,28,713,c2,14,1,4110.0000,0,0,542.7812
stable,28,713,c3,21,0,7326.5000,2,6,0.4531
stable,28,713,c4,27,1,10584.0000,0,0,0.0469
stable,28,714,c0,1,1,144.0000,0,0,0.0938
stable,28,714,c1,7,1,1528.0000,0,0,2.4688
stable,28,714,c2,14,1,4082.0000,0,0,90.5469
stable,28,714,c3,21,1,7249.0000,0,0,0.0625
stable,28,714,c4,27,1,10584.0000,0,0,0.0312
stable,28,715,c0,1,1,151.0000,0,0,0.1094
stable,28,715,c1,7,1,1706.0000,0,0,114.7812
stable,28,715,c2,14,1,4348.0000,0,0,373.9531
stable,28,715,c3,21,0,7474.0000,1,5,0.4375
stable,28,715,c4,27,1,10584.0000,0,0,0.0469
stable,28,716,c0,1,1,153.0000,0,0,0.0938
stable,28,716,c1,7,1,1549.0000,0,0,17.2812
stable,28,716,c2,14,1,4166.0000,0,0,418.7031
stable,28,716,c3,21,1,7291.0000,0,0,0.2031
stable,28,716,c4,27,1,10584.0000,0,0,0.0469
stable,28,717,c0,1,1,137.0000,0,0,0.0938
stable,28,717,c1,7,0,1530.5000,2,10,440.9531
stable,28,717,c2,14,1,4093.0000,0,0,13.2500
stable,28,717,c3,21,0,7285.0000,1,3,30.1250
stable,28,717,c4,27,1,10584.0000,0,0,0.0469
stable,28,718,c0,1,1,139.0000,0,0,0.0781
stable,28,718,c1,7,1,1526.0000,0,0,2.2969
stable,28,718,c2,14,0,4097.0000,2,8,410.2031
stable,28,718,c3,21,1,7251.0000,0,0,0.3906
stable,28,718,c4,27,1,10584.0000,0,0,0.0469
stable,28,719,c0,1,1,159.0000,0,0,0.0781
stable,28,719,c1,7,1,1631.0000,0,0,60.0781
stable,28,719,c2,14,1,4177.0000,0,0,1.1094
stable,28,719,c3,21,1,7418.0000,0,0,4.0312
stable,28,719,c4,27,1,10584.0000,0,0,0.0312
stable,28,720,c0,1,1,151.0000,0,0,0.0781
stable,28,720,c1,7,1,1673.0000,0,0,2.4219
stable,28,720,c2,14,1,4209.0000,0,0,252.8438
stable,28,720,c3,21,1,7447.0000,0,0,29.7812
stable,28,720,c4,27,1,10584.0000,0,0,0.0469
stable,28,721,c0,1,1,122.0000,0,0,0.0938
stable,28,721,c1,7,1,1631.0000,0,0,141.2812
stable,28,721,c2,14,1,4249.0000,0,0,339.7500
stable,28,721,c3,21,0,7480.0000,1,3,1.7500
stable,28,721,c4,27,1,10584.0000,0,0,0.0312
stable,28,722,c0,1,1,140.0000,0,0,0.0938
stable,28,722,c1,7,1,1506.0000,0,0,1.5625
stable,28,722,c2,14,1,4071.0000,0,0,471.6562
stable,28,722,c3,21,1,7253.0000,0,0,5.5781
stable,28,722,c4,27,1,10584.0000,0,0,0.0312
stable,28,723,c0,1,0,163.0000,2,10,0.1406
stable,28,723,c1,7,1,1565.0000,0,0,19.7656
stable,28,723,c2,14,1,4023.0000,0,0,1.1719
stable,28,723,c3,21,0,7311.5000,2,6,68.3594
stable,28,723,c4,27,1,10584.0000,0,0,0.0625
stable,28,724,c0,1,1,150.0000,0,0,0.0781
stable,28,724,c1,7,1,1555.0000,0,0,181.5781
stable,28,724,c2,14,1,4190.0000,0,0,247.6250
stable,28,724,c3,21,1,7346.0000,0,0,0.1562
stable,28,724,c4,27,1,10584.0000,0,0,0.0312
stable,28,725,c0,1,1,168.0000,0,0,0.1094
stable,28,725,c1,7,1,1595.0000,0,0,1.5469
stable,28,725,c2,14,1,4228.0000,0,0,594.5312
stable,28,725,c3,21,0,7337.5000,1,5,40.2188
stable,28,725,c4,27,1,10584.0000,0,0,0.0312
stable,28,726,c0,1,1,140.0000,0,0,0.1250
stable,28,726,c1,7,0,1449.0000,1,5,19.4062
stable,28,726,c2,14,1,3978.0000,0,0,130.5312
stable,28,726,c3,21,1,7169.0000,0,0,0.2188
stable,28,726,c4,27,1,10584.0000,0,0,0.0312
stable,28,727,c0,1,1,133.0000,0,0,0.1094
stable,28,727,c1,7,1,1509.0000,0,0,209.9219
stable,28,727,c2,14,1,4045.0000,0,0,124.4688
stable,28,727,c3,21,1,7268.0000,0,0,8.2188
stable,28,727,c4,27,1,10584.0000,0,0,0.0469
stable,28,728,c0,1,1,142.0000,0,0,0.0781
stable,28,728,c1,7,0,1530.5000,1,3,60.4844
stable,28,728,c2,14,1,4057.0000,0,0,288.0781
stable,28,728,c3,21,0,7273.5000,1,3,0.4375
stable,28,728,c4,27,1,10584.0000,0,0,0.0469
stable,28,729,c0,1,1,128.0000,0,0,0.0938
stable,28,729,c1,7,1,1498.0000,0,0,30.0469
stable,28,729,c2,14,1,4055.0000,0,0,333.7656
stable,28,729,c3,21,1,7366.0000,0,0,13.9062
stable,28,729,c4,27,1,10584.0000,0,0,0.0469
stable,28,730,c0,1,1,147.0000,0,0,0.0781
stable,28,730,c1,7,1,1475.0000,0,0,272.8438
stable,28,730,c2,14,1,3987.0000,0,0,392.5781
stable,28,730,c3,21,1,7270.0000,0,0,0.3125
stable,28,730,c4,27,1,10584.0000,0,0,0.0469
stable,28,731,c0,1,0,117.5000,1,3,0.0781
stable,28,731,c1,7,1,1512.0000,0,0,498.0156
stable,28,731,c2,14,0,4087.5000,1,5,486.3438
stable,28,731,c3,21,0,7368.0000,1,9,27.4531
stable,28,731,c4,27,1,10584.0000,0,0,0.0469
stable,28,732,c0,1,1,165.0000,0,0,0.0625
stable,28,732,c1,7,1,1569.0000,0,0,146.9375
stable,28,732,c2,14,1,4072.0000,0,0,355.2188
stable,28,732,c3,21,0,7303.5000,1,7,22.7969
stable,28,732,c4,27,1,10584.0000,0,0,0.0469
stable,28,733,c0,1,1,164.0000,0,0,0.0938
stable,28,733,c1,7,1,1578.0000,0,0,32.3750
stable,28,733,c2,14,1,4022.0000,0,0,391.9844
stable,28,733,c3,21,1,7319.0000,0,0,0.2031
stable,28,733,c4,27,1,10584.0000,0,0,0.0312
stable,28,734,c0,1,1,156.0000,0,0,0.1094
stable,28,734,c1,7,1,1556.0000,0,0,17.1719
stable,28,734,c2,14,0,4171.5000,2,6,313.5156
stable,28,734,c3,21,0,7329.5000,1,7,11.4844
stable,28,734,c4,27,1,10584.0000,0,0,0.0469
stable,28,735,c0,1,1,151.0000,0,0,0.1094
stable,28,735,c1,7,1,1568.0000,0,0,23.6719
stable,28,735,c2,14,1,4080.0000,0,0,199.4219
stable,28,735,c3,21,1,7302.0000,0,0,3.3125
stable,28,735,c4,27,1,10584.0000,0,0,0.0469
stable,28,736,c0,1,1,144.0000,0,0,0.0781
stable,28,736,c1,7,1,1662.0000,0,0,99.6719
stable,28,736,c2,14,1,4256.0000,0,0,296.4062
stable,28,736,c3,21,1,7423.0000,0,0,99.4531
stable,28,736,c4,27,1,10584.0000,0,0,0.0469
stable,28,737,c0,1,1,117.0000,0,0,0.0781
stable,28,737,c1,7,1,1516.0000,0,0,161.4219
stable,28,737,c2,14,1,4191.0000,0,0,273.9844
stable,28,737,c3,21,0,7367.5000,1,3,46.4688
stable,28,737,c4,27,1,10584.0000,0,0,0.0469
stable,28,738,c0,1,1,145.0000,0,0,0.0938
stable,28,738,c1,7,1,1549.0000,0,0,129.4375
stable,28,738,c2,14,1,4133.0000,0,0,1.1406
stable,28,738,c3,21,1,7306.0000,0,0,0.1875
stable,28,738,c4,27,1,10584.0000,0,0,0.0469
stable,28,739,c0,1,1,133.0000,0,0,0.0781
stable,28,739,c1,7,1,1654.0000,0,0,81.3750
stable,28,739,c2,14,1,4174.0000,0,0,9.8750
stable,28,739,c3,21,0,7351.0000,1,7,59.9375
stable,28,739,c4,27,1,10584.0000,0,0,0.0312
stable,28,740,c0,1,1,137.0000,0,0,0.0781
stable,28,740,c1,7,1,1539.0000,0,0,1.0000
stable,28,740,c2,14,1,3923.0000,0,0,23.5938
stable,28,740,c3,21,1,7257.0000,0,0,0.3438
stable,28,740,c4,27,1,10584.0000,0,0,0.0469
